127.0.0.1 - - [15/May/2023:16:37:27 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [15/May/2023:16:37:29 +0530] "GET /Crime_Report/menu.jsp HTTP/1.1" 200 1556
0:0:0:0:0:0:0:1 - - [15/May/2023:16:37:29 +0530] "GET /Crime_Report/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/May/2023:16:37:29 +0530] "GET /Crime_Report/siteImages/Crimelogo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/May/2023:16:37:29 +0530] "GET /Crime_Report/siteImages/new.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/May/2023:16:37:29 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [15/May/2023:16:37:40 +0530] "GET /Crime_Report/index.jsp HTTP/1.1" 200 2012
0:0:0:0:0:0:0:1 - - [15/May/2023:16:37:40 +0530] "GET /Crime_Report/css/index.css HTTP/1.1" 200 34
0:0:0:0:0:0:0:1 - - [15/May/2023:16:37:47 +0530] "GET /Crime_Report/login.jsp HTTP/1.1" 200 2582
0:0:0:0:0:0:0:1 - - [15/May/2023:16:37:47 +0530] "GET /Crime_Report/JavaScript/prog1.js HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [15/May/2023:16:37:47 +0530] "GET /Crime_Report/css/login.css HTTP/1.1" 200 1101
0:0:0:0:0:0:0:1 - - [15/May/2023:16:37:50 +0530] "POST /Crime_Report/Validatelogin.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/May/2023:16:37:50 +0530] "GET /Crime_Report/ErrorPage.jsp HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [15/May/2023:16:37:59 +0530] "POST /Crime_Report/Validatelogin.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/May/2023:16:38:00 +0530] "GET /Crime_Report/Admin.jsp HTTP/1.1" 200 2335
0:0:0:0:0:0:0:1 - - [15/May/2023:16:38:00 +0530] "GET /Crime_Report/css/registerinci.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/May/2023:16:38:21 +0530] "GET /Crime_Report/another.jsp HTTP/1.1" 404 741
0:0:0:0:0:0:0:1 - - [15/May/2023:16:44:11 +0530] "GET /Crime_Report/index.jsp HTTP/1.1" 200 2012
0:0:0:0:0:0:0:1 - - [15/May/2023:16:44:14 +0530] "GET /Crime_Report/contect.jsp HTTP/1.1" 200 2268
0:0:0:0:0:0:0:1 - - [15/May/2023:16:44:14 +0530] "GET /Crime_Report/css/category.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/May/2023:16:44:34 +0530] "GET /Crime_Report/login.jsp HTTP/1.1" 200 2582
0:0:0:0:0:0:0:1 - - [15/May/2023:16:44:34 +0530] "GET /Crime_Report/JavaScript/prog1.js HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [15/May/2023:16:44:40 +0530] "GET /Crime_Report/trackres.jsp HTTP/1.1" 200 2019
0:0:0:0:0:0:0:1 - - [15/May/2023:16:44:40 +0530] "GET /Crime_Report/css/track.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/May/2023:16:44:46 +0530] "POST /Crime_Report/TrackRecoverResponse.jsp HTTP/1.1" 200 1964
0:0:0:0:0:0:0:1 - - [15/May/2023:16:45:22 +0530] "GET /Crime_Report/about.jsp HTTP/1.1" 200 177
0:0:0:0:0:0:0:1 - - [15/May/2023:16:48:37 +0530] "GET /Crime_Report/crimestatics.jsp HTTP/1.1" 404 746
0:0:0:0:0:0:0:1 - - [15/May/2023:16:48:43 +0530] "POST /Crime_Report/Validatelogin.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/May/2023:16:48:43 +0530] "GET /Crime_Report/ErrorPage.jsp HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [15/May/2023:16:48:51 +0530] "POST /Crime_Report/Validatelogin.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/May/2023:16:48:51 +0530] "GET /Crime_Report/Admin.jsp HTTP/1.1" 200 2335
0:0:0:0:0:0:0:1 - - [15/May/2023:17:02:26 +0530] "GET /Crime_Report/index.jsp HTTP/1.1" 200 2012
0:0:0:0:0:0:0:1 - - [15/May/2023:17:02:31 +0530] "GET /Crime_Report/contect.jsp HTTP/1.1" 200 2268
0:0:0:0:0:0:0:1 - - [15/May/2023:17:05:03 +0530] "GET /Crime_Report/index.jsp HTTP/1.1" 200 2012
0:0:0:0:0:0:0:1 - - [15/May/2023:17:14:49 +0530] "GET /Crime_Report/login.jsp HTTP/1.1" 200 2582
0:0:0:0:0:0:0:1 - - [15/May/2023:17:14:49 +0530] "GET /Crime_Report/JavaScript/prog1.js HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [15/May/2023:17:14:58 +0530] "POST /Crime_Report/Validatelogin.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/May/2023:17:14:58 +0530] "GET /Crime_Report/Admin.jsp HTTP/1.1" 200 2335
0:0:0:0:0:0:0:1 - - [15/May/2023:17:19:45 +0530] "GET /Crime_Report/registerincident.jsp HTTP/1.1" 200 2875
0:0:0:0:0:0:0:1 - - [15/May/2023:17:21:26 +0530] "GET /Crime_Report/login.jsp HTTP/1.1" 200 2582
0:0:0:0:0:0:0:1 - - [15/May/2023:17:21:26 +0530] "GET /Crime_Report/JavaScript/prog1.js HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [15/May/2023:17:21:32 +0530] "POST /Crime_Report/Validatelogin.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/May/2023:17:21:32 +0530] "GET /Crime_Report/Admin.jsp HTTP/1.1" 200 2335
0:0:0:0:0:0:0:1 - - [15/May/2023:17:23:13 +0530] "GET /Crime_Report/areawisecrime.jsp HTTP/1.1" 404 747
0:0:0:0:0:0:0:1 - - [15/May/2023:17:23:30 +0530] "GET /Crime_Report/areawisecrime.jsp HTTP/1.1" 404 747
0:0:0:0:0:0:0:1 - - [15/May/2023:17:27:21 +0530] "GET /Crime_Report/areawisecrime.jsp HTTP/1.1" 200 1791
0:0:0:0:0:0:0:1 - - [15/May/2023:17:27:21 +0530] "GET /Crime_Report/css/areawise.css HTTP/1.1" 200 301
0:0:0:0:0:0:0:1 - - [15/May/2023:17:27:50 +0530] "GET /Crime_Report/areawisecrime.jsp HTTP/1.1" 200 1789
0:0:0:0:0:0:0:1 - - [15/May/2023:17:27:50 +0530] "GET /Crime_Report/css/areawise.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/May/2023:17:28:12 +0530] "GET /Crime_Report/areawisecrime.jsp HTTP/1.1" 200 1789
0:0:0:0:0:0:0:1 - - [15/May/2023:17:28:12 +0530] "GET /Crime_Report/css/areawise.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/May/2023:17:28:14 +0530] "GET /Crime_Report/areawisecrime.jsp HTTP/1.1" 200 1789
0:0:0:0:0:0:0:1 - - [15/May/2023:17:28:45 +0530] "GET /Crime_Report/areawisecrime.jsp HTTP/1.1" 200 1789
0:0:0:0:0:0:0:1 - - [15/May/2023:17:28:45 +0530] "GET /Crime_Report/css/areawise.css HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [15/May/2023:17:29:03 +0530] "GET /Crime_Report/areawisecrime.jsp HTTP/1.1" 200 1789
0:0:0:0:0:0:0:1 - - [15/May/2023:17:29:03 +0530] "GET /Crime_Report/css/areawise.css HTTP/1.1" 200 274
